id,game_id,name,storyline,first_release_date,follow_count,hype_count,critic_rating_value,critic_rating_count,user_rating_value,user_rating_count
14256,194388,RollOn,NULL,2004-08-03 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
132814,7493,Romance of the Three Kingdoms X,NULL,2004-07-02 00:00:00.000,2,NULL,40.0000,1,NULL,NULL
84519,438,Rome: Total War,NULL,2004-09-22 00:00:00.000,85,NULL,91.0000,3,82.0843,238
151735,30228,RPG Maker XP,NULL,2004-07-22 00:00:00.000,NULL,NULL,NULL,NULL,60.4375,6
163378,27041,Rumble Roses,"Featuring only in the original game, story mode begins with the character reflecting on her reasons for entering Rumble Roses. The actual tournament follows over five days in which cut sequences telling the character's story are interspersed with matches. These are elimination-based, but there's the option to instantly replay a match that has been lost. The second day always features a mud match, and the fourth is usually a match of special significance, involving a shocking revelation or an encounter with a rival. The climax comes in a final boss fight against the mysterious Lady X and the resolution of the character's story. 
 
Defeating Lady X unlocks a new alternate story mode, featuring the characters alter-ego. It may be supposed that this takes place some time later after the character has 'turned'. In this mode, there are cut sequences only at the start and finish of the character's story. In between she fights a number of matches against various opponents (including one mud wrestling). The final match begins with a cut sequence, and is usually against a special rival (though in a few cases its Lady X again) and winning this match completes the story. It also unlocks a new costume.",2004-11-09 00:00:00.000,1,NULL,NULL,NULL,70.3464,7
79784,6742,Ryzom,NULL,2004-09-16 00:00:00.000,NULL,NULL,60.0000,1,NULL,NULL
40693,101185,Sabotain: Break the Rules,NULL,2004-11-12 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
79075,53570,Sacred Plus,NULL,2004-10-19 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
107149,77850,Saeko-san to Issho!,NULL,2004-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
31239,68247,Saiyuki Reload: Gunlock,"This fighting game features a total of eight playable characters including Sanzo, Goku, Gojyo and Hakkai as well as Kougaiji, Chin Yisou, Kamisama, and Hazel. Playable game modes include traditional single and multiplayer modes, as well as Practice Mode, Watch Mode, and a story-akin Dramatic Mode.",2004-08-05 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
188186,74109,Sakura Taisen V Episode 0: Kouya no Samurai Musume,NULL,2004-09-22 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
139457,126040,Samidare,NULL,2004-08-14 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
165615,12298,Samurai Warriors: Xtreme Legends,NULL,2004-09-16 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
139079,4095,Scaler,NULL,2004-10-01 00:00:00.000,NULL,NULL,60.0000,2,52.0000,3
107327,49224,SD Gundam Force,NULL,2004-11-10 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
33221,44720,SD Gundam Force: Showdown!,NULL,2004-11-11 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
56415,14586,Seal of Evil,"The Seal of Evil story is set in the twilight years of the Warring States period of Chinese history (476 ? 206 BC). This turbulent time marks the disintegration of the longest lived of all imperial dynasties, the Zhou. Out of the strife and chaos emerges a nobleman possessed of an indomitable spirit and an uncompromising vision of the future: Ying Zheng, ruler of the Qin state. He will stop at nothing to reunite the disparate Chinese kingdoms. Combining ancient legends and mythic storytelling with historical fact, Seal of Evil sets the stage for an epic adventure wherein the players struggle to thwart the Qin invasion of their peaceful homeland, East Baiyue. Ferocious beasts, merciless enemy soldiers, wicked bandits, and terrifying supernatural foes are hazards they must face in order to achieve this goal. There is still hope for them, however, for along the way they will also make many friends and acquire powerful weapons and equipment. And armed with mighty elemental magic, they may yet come face to face with the very Gods themselves",2004-10-15 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
189517,4101,Second Sight,NULL,2004-08-27 00:00:00.000,19,NULL,72.6000,5,80.3857,28
163624,100017,Sega Ages 2500 Vol. 14: Alien Syndrome,NULL,2004-07-29 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
58145,98926,Sega Ages 2500 Vol. 15: Decathlete Collection,NULL,2004-07-29 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
65662,43206,Sega Ages 2500 Vol. 16: Virtua Fighter 2,NULL,2004-10-14 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
138439,43677,Sega Superstars,NULL,2004-10-22 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
115704,24260,Sentinel: Descendants in Time,NULL,2004-12-14 00:00:00.000,1,NULL,73.0000,1,NULL,NULL
27688,49785,Sentouin: Yamada Hajime,NULL,2004-11-21 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
88879,194847,Sewer Run,NULL,2004-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
190703,6041,Shade: Wrath of Angels,NULL,2004-10-01 00:00:00.000,1,NULL,40.0000,1,71.6741,5
145481,145576,Shadow Basketball,NULL,2004-12-03 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
6441,198599,Shadow Basketball,NULL,2004-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
7060,198598,Shadow Hockey,NULL,2004-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
166804,6590,Shaman King: Master of Spirits,"Yoh is a shaman, one of the chosen few who can communicate with ghosts and spirits. When Yoh teams up with the ghost, Amidamaru, he begins his incredible quest to be crowned Shaman King in the Grand Tournament held only once every 500 years! 
 
Use Yoh's inherent ability to control ghosts and spirits in order to defeat his enemies. You will control various spirits such as ""Bason"" and ""Corey"" that appear in the original manga, avoid endless traps, conjure spirits and master your ""Shaman"" skills as you battle to defeat your enemies and stop a diabolical shaman from resurrecting the evil Guardian of Demons.",2004-11-09 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
151968,43592,Shaman King: Power Of Spirit,NULL,2004-12-09 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
161627,1870,Shellshock: Nam '67,NULL,2004-09-03 00:00:00.000,5,NULL,60.0000,3,62.7756,11
183750,6812,Sherlock Holmes: The Silver Earring,NULL,2004-08-27 00:00:00.000,3,NULL,NULL,NULL,71.2460,19
67683,153682,Sherwood Classic,NULL,2004-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
107197,49781,Shikakui Atama o Maru Kusuru Advance: Kanji Keisanhen,NULL,2004-12-04 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
36648,49780,Shikakui Atama o Maru Kusuru Advance: Kokugo Sansuu Shakai Rikahen,NULL,2004-12-04 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
73640,137298,Shin Megami Tensei: 20XX,"During the year 199X, the sudden appearance of a large number of demons threw Tokyo into a state of chaos. Seeing this, the ambassador of the United States of America, Thorman, initiated an ICBM strike intended to wipe out the demons in one fell sweep, which caused the destruction of Tokyo in the process. 30 years later, with the completion of the Order of Messiah's Cathedral, the Messian's victory was finally guaranteed. At the end of the conflict, those who survived were gathered as one within the Cathedral, and after many decades, what was once known as Tokyo came to be reinvented as ""Tokyo Millennium"". It's here that one day, living in the slums of Valhalla, a young delinquent received a COMP from a strange man...",2004-08-26 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
72977,49774,Shin Megami Tensei: Devil Children - Messiah Riser,NULL,2004-11-04 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
174383,18227,Shin Megami Tensei: Digital Devil Saga,NULL,2004-07-15 00:00:00.000,12,NULL,76.6667,3,80.6094,23
76218,136597,Shin Megami Tensei: if... Hazama's Chapter,NULL,2004-10-08 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
103127,49823,Shingata Medarot: Kabuto Version,NULL,2004-12-16 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
46978,49822,Shingata Medarot: Kuwagata Version,NULL,2004-12-16 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
163839,49223,Shrek 2: Beg for Mercy!,NULL,2004-11-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
191170,27820,Sid Meier's Civilization III: Complete,NULL,2004-09-14 00:00:00.000,6,NULL,NULL,NULL,91.2793,15
192775,868,Sid Meier's Pirates!,NULL,2004-11-22 00:00:00.000,34,NULL,82.6667,3,81.1437,90
48384,72944,Silkroad Online,NULL,2004-12-31 00:00:00.000,NULL,NULL,NULL,NULL,57.7635,13
83458,72780,Silver Strike Bowling,NULL,2004-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
102996,135292,Simon Tatham's Portable Puzzle Collection,NULL,2004-12-31 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
47424,203359,Simple 2000 Series Ultimate Vol. 22: Stylish Mahjong,NULL,2004-12-09 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
30799,203276,Simple 2000 Series Vol. 58: The Gekai,NULL,2004-09-02 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
30972,203277,Simple 2000 Series Vol. 59: The Uchuujin to Hanasou! Uchuujin-tte Naani?,NULL,2004-08-26 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
85808,124079,Simple 2000 Series vol. 66: The Party Unou Quiz,NULL,2004-11-11 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
31056,203275,Simple 2000 Series Vol.56: The Survival Game,NULL,2004-07-22 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
108603,203358,Simple 2000 Ultimate Series Vol.20: Love Mahjong 2,NULL,2004-10-14 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
24235,15090,Singstar: Party,NULL,2004-11-19 00:00:00.000,NULL,NULL,70.0000,1,NULL,NULL
72099,57017,Sinjid: Shadow of the Warrior,NULL,2004-12-24 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
173341,210727,Sitting Ducks,NULL,2004-06-29 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
107178,87784,Ski Challenge 2005,NULL,2004-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
95067,51400,Ski Resort Extreme,NULL,2004-11-29 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
61034,204008,Slotter UP Core 4,NULL,2004-10-21 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
61539,204223,Slotter Up Core 5,NULL,2004-11-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
195019,1799,Sly 2: Band of Thieves,"Two years after defeating Clockwerk, Sly Cooper breaks into the Museum of Natural History in Cairo to steal the Clockwerk parts and destroy them to end his threat against Sly's family for good, but discovers that the parts are already missing. Inspector Carmelita Montoya Fox and her new partner, Constable Neyla, confront Sly, but he escapes before Carmelita and Neyla can arrest him. Before making his escape, Sly hears Neyla suggest that the evidence actually suggests that the Klaww Gang stole the parts for their own use.

The Cooper Gang heads to Paris, where the first Klaww Gang member Dimitri is using Clockwerk tail feathers as printing plates to create counterfeit money. Sly and the gang shut the operation down and Dimitri is arrested by Interpol. The gang then heads to India, where the second Klaww Gang member Rajan puts Clockwerk's wings on display at a ball he is hosting. Rajan is also the kingpin of a local crime syndicate that grows and sells ""spice"", an illegal plant indigenous to the Indian jungle. Also present at the ball are the other Klaww Gang members and several undercover Interpol agents, including Carmelita and Neyla. The gang steals the Clockwerk wings in the middle of the ballroom while a disguised Sly creates a distraction by dancing with Carmelita. After the Cooper gang escapes with the Clockwerk wings, Carmelita blows her cover and starts making arrests. The Klaww Gang flees the scene, and Rajan goes into hiding somewhere deep in the jungle. The gang tracks him to his spice-growing facility in a long-abandoned temple, where he is using half of Clockwerk heart to super-irrigate his spice crops. He carries the other half of the heart on the end of a staff that he carries with him at all times. The gang steals both halves of the heart and incapacitates Rajan, but Carmelita, Neyla and the Contessa arrive. Neyla frames Carmelita of working with the Cooper Gang on the night the Clockwerk wings were stolen. She betrays the Cooper Gang and puts Sly, Murray, and Carmelita under arrest.",2004-09-14 00:00:00.000,37,NULL,80.0000,4,84.5025,108
50944,84877,Snail Mail,NULL,2004-12-03 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
102273,73911,Snowy: Puzzle Islands,NULL,2004-06-24 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
157313,196794,Sofia's Debt,NULL,2004-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
174854,9477,Soldiers: Heroes of World War II,NULL,2004-06-30 00:00:00.000,5,NULL,84.3333,3,75.7392,11
136076,22297,Sonic Mega Collection Plus,NULL,2004-11-02 00:00:00.000,NULL,NULL,78.0000,2,NULL,NULL
186115,218656,Sonic Mega Collection Plus Mini,NULL,2004-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
106709,152977,Sonic Skateboard,NULL,2004-12-03 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
187561,198563,Sonic the Hedgehog Extreme Boarding,NULL,2004-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
106118,146574,Space Crusaders,NULL,2004-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
133991,7593,Space Rangers 2: Dominators,NULL,2004-11-25 00:00:00.000,7,NULL,82.5000,2,91.4953,27
5280,94865,Space Rider,NULL,2004-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
34033,204652,Spacecraft,NULL,2004-12-12 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
145526,145707,Spank the Monkey,NULL,2004-10-03 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
103184,66487,Special Force,NULL,2004-07-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
188372,43413,Spectral Force: Radical Elements,NULL,2004-09-16 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
95473,131052,Speed Driver: Evolution,NULL,2004-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
181441,220109,Spider-Man,NULL,2004-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
172147,80446,Spider-Man 2,NULL,2004-11-16 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
172263,200980,Spider-Man 2,NULL,2004-06-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
80832,6285,Spider-Man 2,NULL,2004-06-28 00:00:00.000,60,NULL,68.3333,12,76.7107,190
171491,208788,Spider-Man 2: Activity Center,NULL,2004-06-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
93782,149275,Spider-Man 2: The Game,NULL,2004-06-28 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
195459,224660,Spider-Man 2: The Snap Game,NULL,2004-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
618,91808,Spider-Man: The Case of the Sinister Speller,NULL,2004-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
55699,43602,Splatter Master,NULL,2004-10-14 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
172407,218533,SpongeBob SquarePants: Kash Dash,NULL,2004-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
34618,20209,Sprung,NULL,2004-12-08 00:00:00.000,NULL,NULL,30.0000,1,NULL,NULL
129033,1580,Spyro: A Hero's Tail,NULL,2004-11-03 00:00:00.000,4,NULL,69.0000,1,63.0077,19
123515,49384,Stadium Games,NULL,2004-12-03 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
124883,6609,Star Wars Trilogy: Apprentice of the Force,NULL,2004-09-21 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
195884,141,Star Wars: Battlefront,NULL,2004-09-20 00:00:00.000,67,NULL,72.9231,5,80.7566,237
14632,8147,Star Wars: The Battle of Yavin,NULL,2004-12-31 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
97528,64855,Starshatter: The Gathering Storm,NULL,2004-07-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
9089,139080,Steel Saviour,NULL,2004-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
129305,13094,Stella Deus: The Gate of Eternity,"Stella Deus takes place in a world called Solum, which is slowly being swallowed by ""Miasma"", a mist-like substance that destroys all life it touches. Against this creeping apocalypse, several groups have developed responses. The Aeque Church, led by High Priestess Lumena, believes that the Miasma is God's will, sent to bring the world to an end, not with a bang, but a whimper. A warlord, Dignus, has taken to ravaging the countryside with his armies, imposing the law of the jungle: he who will not fight for his life does not to deserve to live. And finally, an alchemist named Viser is using Dignus's patronage to hunt the world's Spirits (polygonal creatures whose nature is unknown), draining their life-force to fuel his alchemic inventions, which he is sure will save the world. His friend and deputy, Spero, is the game's protagonist. Spero must make his way through this muddy political situation and see if he can save Solum.",2004-10-28 00:00:00.000,2,NULL,NULL,NULL,NULL,NULL
83136,217760,Sting of the Wasp,NULL,2004-10-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
120624,146897,Stone Age Taxi,NULL,2004-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
163572,8570,Strawberry Shortcake: Summertime Adventure,NULL,2004-11-16 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
109287,43237,Street Boyz,NULL,2004-11-11 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
63503,43666,Street Fighter III: Third Strike - Limited Edition,NULL,2004-08-22 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
122683,146457,Street Hacker,NULL,2004-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
163551,4184,Street Racing Syndicate,NULL,2004-08-17 00:00:00.000,1,NULL,59.5000,3,48.7794,12
67454,49381,Strike Force Hydra,NULL,2004-10-22 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
129717,66463,Sudden Attack,NULL,2004-07-21 00:00:00.000,2,NULL,NULL,NULL,NULL,NULL
120826,27609,Sudden Strike: Resource War,NULL,2004-10-19 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
195151,6179,Sudeki,NULL,2004-07-20 00:00:00.000,4,NULL,66.2500,4,76.9947,13
16157,67002,Suika A.S+,NULL,2004-09-24 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
